,id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,leading_actor,genre,director_name,production_company,release_month,profit,profit_adj
8889,601,2.900556,10500000,792910554,E.T. the Extra-Terrestrial,115,1982-04-03,1830,7.2,1982,23726245.2267878,1791694309.24878,Henry Thomas,Science Fiction,Steven Spielberg,Universal Pictures,April,782410554,1767968064.0219922
8890,1091,2.355353,10000000,13782838,The Thing,109,1982-06-25,797,7.5,1982,22596424.0255122,31144285.1722943,Kurt Russell,Horror,John Carpenter,Universal Pictures,June,3782838,8547861.1467821
8891,1368,1.928258,15000000,125212904,First Blood,93,1982-10-22,838,7.0,1982,33894636.0382684,282936387.224976,Sylvester Stallone,Action,Ted Kotcheff,Orion Pictures,October,110212904,249041751.18670762
8893,97,1.336612,17000000,33000000,Tron,96,1982-07-09,432,6.6,1982,38413920.8433708,74568199.2841904,Jeff Bridges,Science Fiction,Steven Lisberger,Walt Disney Pictures,July,16000000,36154278.4408196
8894,1371,1.241425,17000000,124000000,Rocky III,99,1982-05-28,482,6.5,1982,38413920.8433708,280195657.916352,Sylvester Stallone,Drama,Sylvester Stallone,United Artists,May,107000000,241781737.07298118
8895,609,1.193916,10700000,122200000,Poltergeist,114,1982-06-04,425,6.8,1982,24178173.7072981,276128301.591759,JoBeth Williams,Horror,Tobe Hooper,SLM Production Group,June,111500000,251950127.88446093
8896,9387,1.176922,20000000,68851475,Conan the Barbarian,129,1982-04-02,356,6.5,1982,45192848.0510245,155579712.388195,Arnold Schwarzenegger,Adventure,John Milius,Universal Pictures,April,48851475,110386864.33717051
8897,150,1.161942,1000000,78868508,48 Hrs.,96,1982-12-07,171,6.1,1982,2259642.40255122,178214624.90275,Nick Nolte,Thriller,Walter Hill,Paramount Pictures,December,77868508,175954982.50019875
8898,154,0.946056,12000000,96800000,Star Trek II: The Wrath of Khan,113,1982-06-03,406,7.0,1982,27115708.8306147,218733384.566958,William Shatner,Science Fiction,Nicholas Meyer,Paramount Pictures,June,84800000,191617675.73634332
8899,13342,0.925383,4500000,27092880,Fast Times at Ridgemont High,90,1982-08-13,157,6.9,1982,10168390.8114805,61220220.455232,Sean Penn,Comedy,Amy Heckerling,Universal Pictures,August,22592880,51051829.6437515
8901,11639,0.884844,15000000,40577001,The Dark Crystal,93,1982-12-17,123,7.3,1982,33894636.0382684,91689512.0279635,Jim Henson,Fantasy,Jim Henson,Jim Henson Productions,December,25577001,57794875.9896951
8903,783,0.786388,22000000,77737889,Gandhi,191,1982-11-30,412,7.1,1982,49712132.8561269,175659830.26922,Ben Kingsley,Drama,Richard Attenborough,Columbia Pictures,November,55737889,125947697.41309309
8904,9576,0.689094,21000000,177200000,Tootsie,116,1982-12-16,176,6.7,1982,47452490.4535757,400408633.732077,Dustin Hoffman,Comedy,Sydney Pollack,Columbia Pictures Corporation,December,156200000,352956143.2785013
8911,11704,0.555585,7000000,14665733,The Secret of NIMH,82,1982-06-17,80,7.3,1982,15817496.8178585,33139312.1512948,Derek Jacobi,Fantasy,Don Bluth,Metro-Goldwyn-Mayer (MGM),June,7665733,17321815.333436303
8916,15764,0.483395,12000000,30036000,Sophie's Choice,151,1982-12-08,74,7.1,1982,27115708.8306147,67870619.2030286,Meryl Streep,Drama,Alan J. Pakula,Keith Barish Productions,December,18036000,40754910.3724139
8918,9037,0.475775,13200000,15171476,Grease 2,115,1982-06-11,92,5.3,1982,29827279.7136761,34282110.4788882,Maxwell Caulfield,Comedy,Patricia Birch,Paramount Pictures,June,1971476,4454830.7652121
8919,16281,0.441852,8000000,21028755,Creepshow,120,1982-11-12,90,6.7,1982,18077139.2204098,47517466.4708611,Leslie Nielsen,Horror,George A. Romero,Warner Bros.,November,13028755,29440327.2504513
8920,15739,0.421748,50000000,57059003,Annie,127,1982-06-18,99,6.2,1982,112982120.127561,128932942.626097,Aileen Quinn,Comedy,John Huston,Columbia Pictures,June,7059003,15950822.49853599
8928,11541,0.358107,6000000,10278575,The Year of Living Dangerously,115,1982-12-17,31,6.7,1982,13557854.4153073,23225903.9078029,Mel Gibson,War,Peter Weir,Metro-Goldwyn-Mayer (MGM),December,4278575,9668049.492495598
8930,9728,0.336314,4000000,36690067,Friday the 13th Part III,95,1982-08-13,107,5.7,1982,9038569.6102049,82906431.1456454,Dana Kimmell,Horror,Steve Miner,Paramount Pictures,August,32690067,73867861.53544049
8932,10676,0.310497,2500000,14400000,Halloween III: Season of the Witch,96,1982-10-22,90,4.7,1982,5649106.00637806,32538850.5967376,Tom Atkins,Horror,Tommy Lee Wallace,Universal Pictures,October,11900000,26889744.59035954
8933,24226,0.304359,16000000,53977250,The Verdict,129,1982-12-08,47,7.0,1982,36154278.4408196,121969282.873108,Paul Newman,Drama,Sidney Lumet,20th Century Fox,December,37977250,85815004.43228841
8936,10724,0.647107,18000000,70687344,Firefox,136,1982-06-13,60,5.1,1982,40673563.245922,159728119.826125,Clint Eastwood,Science Fiction,Clint Eastwood,Malpaso Productions,June,52687344,119054556.580203
8944,14373,0.464188,2,16,Death Wish 2,88,1982-02-20,27,5.6,1982,4.51928480510245,36.1542784408196,Charles Bronson,Action,Michael Winner,Cannon Films,February,14,31.63499363571715
8950,24266,0.138161999999999,3500000,20659423,The Man from Snowy River,104,1982-03-02,19,6.2,1982,7908748.40892929,46682908.223042,Tom Burlinson,Drama,George T. Miller,Cambridge Productions,March,17159423,38774159.81411271
8969,37165,4.18054,60000000,264118201,The Truman Show,103,1998-06-04,2392,7.6,1998,80261728.1446979,353309720.778811,Jim Carrey,Comedy,Peter Weir,Paramount Pictures,June,204118201,273047992.6341131
8970,95,2.993102,140000000,553799566,Armageddon,151,1998-07-01,1559,6.4,1998,187277365.670961,740815170.215728,Bruce Willis,Action,Michael Bay,Jerry Bruckheimer Films,July,413799566,553537804.544767
8971,10674,2.770692,90000000,304320254,Mulan,88,1998-06-18,1066,7.3,1998,120392592.217046,407087824.924557,Ming-Na Wen,Animation,Tony Bancroft,Walt Disney Pictures,June,214320254,286695232.70751095
8972,36647,2.729745,45000000,131183530,Blade,120,1998-08-21,1263,6.3,1998,60196296.1085234,175483613.698697,Wesley Snipes,Horror,Stephen Norrington,New Line Cinema,August,86183530,115287317.5901736
8973,115,2.556082,15000000,27739163,The Big Lebowski,117,1998-02-15,1696,7.6,1998,20065432.0361744,37106552.6611244,Jeff Bridges,Comedy,Joel Coen,PolyGram Filmed Entertainment,February,12739163,17041120.62495
8974,857,2.170136,70000000,481840909,Saving Private Ryan,169,1998-07-24,3396,7.7,1998,93638682.8354809,644556400.785869,Tom Hanks,Drama,Steven Spielberg,Paramount Pictures,July,411840909,550917717.9503881
8976,2109,2.045755,33000000,244386864,Rush Hour,98,1998-09-18,727,6.8,1998,44143950.4795838,326915200.675054,Jackie Chan,Action,Brett Ratner,New Line Cinema,September,211386864,282771250.1954702
8977,9487,2.005566,120000000,363398565,A Bug's Life,95,1998-11-25,1159,6.6,1998,160523456.289395,486116613.870056,Kevin Spacey,Family,John Lasseter,Walt Disney Pictures,November,243398565,325593157.58066094
8978,9837,1.855981,70000000,218613188,The Prince of Egypt,99,1998-12-15,432,6.7,1998,93638682.8354809,292437871.068362,Val Kilmer,Adventure,Brenda Chapman,DreamWorks SKG,December,148613188,198799188.2328811
8979,8916,1.80704,60000000,171757863,Antz,83,1998-10-02,714,6.0,1998,80261728.1446979,229759715.113671,Woody Allen,Adventure,Eric Darnell,DreamWorks SKG,October,111757863,149497986.9689731
8981,8195,1.46043,55000000,41610884,Ronin,122,1998-09-12,363,6.6,1998,73573250.7993064,55662690.9911427,Robert De Niro,Action,John Frankenheimer,United Artists,September,-13389116,-17910559.808163695
8982,2666,1.422685,27000000,27200316,Dark City,100,1998-02-27,466,7.0,1998,36117777.665114,36385739.4706979,Rufus Sewell,Mystery,Alex Proyas,New Line Cinema,February,200316,267961.8055839017
8984,617,1.408985,20000000,67200000,Wild Things,108,1998-03-20,231,6.1,1998,26753909.3815659,89893135.5220617,Matt Dillon,Crime,John McNaughton,Columbia Pictures,March,47200000,63139226.14049581
8985,544,1.379837,23000000,369884651,There's Something About Mary,119,1998-07-15,980,6.5,1998,30766995.7888008,494793021.724308,Cameron Diaz,Romance,Bobby Farrelly,Twentieth Century Fox Film Corporation,July,346884651,464026025.93550724
8986,846,1.339249,66000000,189198313,The X Files,121,1998-06-19,244,6.3,1998,88287900.9591677,253089726.057357,David Duchovny,Mystery,Rob Bowman,Twentieth Century Fox Film Corporation,June,123198313,164801825.0981893
8987,73,1.333006,20000000,23875127,American History X,119,1998-10-30,1563,8.0,1998,26753909.3815659,31937649.2115689,Edward Norton,Drama,Tony Kaye,New Line Cinema,October,3875127,5183739.830003001
8988,12159,1.316855,85000000,71485043,What Dreams May Come,113,1998-10-02,328,6.7,1998,113704114.871655,95625218.1279674,Robin Williams,Drama,Vincent Ward,PolyGram Filmed Entertainment,October,-13514957,-18078896.7436876
8989,9798,1.303667,90000000,250649836,Enemy of the State,132,1998-11-20,815,6.5,1998,120392592.217046,335293149.942418,Will Smith,Action,Tony Scott,Jerry Bruckheimer Films,November,160649836,214900557.725372
8991,8656,1.283006,75000000,140464664,Deep Impact,120,1998-05-07,490,5.6,1998,100327160.180872,187898944.598405,Robert Duvall,Action,Mimi Leder,Paramount Pictures,May,65464664,87571784.41753301
8992,2157,1.282567,80000000,136159423,Lost in Space,130,1998-04-03,207,4.9,1998,107015637.526263,182139843.219415,Gary Oldman,Adventure,Stephen Hopkins,New Line Cinema,April,56159423,75124205.69315201
8993,9631,1.242498,50000000,44547681,The Negotiator,140,1998-07-29,337,6.7,1998,66884773.4539149,59591231.0316454,Samuel L. Jackson,Action,F. Gary Gray,Regency Enterprises,July,-5452319,-7293542.422269501
8994,297,1.22669,90000000,142940100,Meet Joe Black,178,1998-11-12,673,6.8,1998,120392592.217046,191210324.119599,Brad Pitt,Fantasy,Martin Brest,Universal Pictures,November,52940100,70817731.90255302
8995,944,1.206274,140000000,285444603,Lethal Weapon 4,127,1998-07-10,438,6.1,1998,187277365.670961,381837952.105954,Mel Gibson,Action,Richard Donner,Silver Pictures,July,145444603,194560586.434993
8996,3600,1.175952,65000000,40002112,I Still Know What You Did Last Summer,100,1998-11-13,198,4.9,1998,86950205.4900894,53510643.9759626,Jennifer Love Hewitt,Horror,Danny Cannon,Columbia Pictures,November,-24997888,-33439561.5141268
8997,929,1.170499,130000000,379014294,Godzilla,139,1998-05-19,582,5.1,1998,173900410.980178,507005703.79971,Matthew Broderick,Science Fiction,Roland Emmerich,TriStar Pictures,May,249014294,333105292.819532
8998,6435,1.164656,75000000,46683377,Practical Magic,104,1998-10-16,185,6.2,1998,100327160.180872,62448141.8941741,Sandra Bullock,Drama,Griffin Dunne,Village Roadshow Pictures,October,-28316623,-37879018.286697894
8999,10153,1.152417,75000000,13100000,Sphere,134,1998-02-13,238,5.6,1998,100327160.180872,17523810.6449257,Dustin Hoffman,Science Fiction,Barry Levinson,Punch Productions,February,-61900000,-82803349.5359463
9000,6068,1.095887,70000000,164000000,Six Days Seven Nights,98,1998-06-12,176,5.6,1998,93638682.8354809,219382056.928841,Harrison Ford,Action,Ivan Reitman,Caravan Pictures,June,94000000,125743374.0933601
9001,1878,1.090942,18500000,10680275,Fear and Loathing in Las Vegas,118,1998-05-22,714,7.1,1998,24747366.1779485,14286955.4760102,Johnny Depp,Adventure,Terry Gilliam,Universal Pictures,May,-7819725,-10460410.701938301
9002,1934,1.059234,25000000,289317794,Shakespeare in Love,122,1998-12-11,399,6.7,1998,33442386.7269574,387019102.157528,Joseph Fiennes,History,John Madden,Miramax Films,December,264317794,353576715.4305706
9003,9342,1.057585,95000000,250288523,The Mask of Zorro,136,1998-07-16,734,6.1,1998,127081069.562438,334809823.179399,Antonio Banderas,Adventure,Martin Campbell,Amblin Entertainment,July,155288523,207728753.616961
9004,10663,1.053252,23000000,185991646,The Waterboy,90,1998-11-06,292,5.8,1998,30766995.7888008,248800182.140615,Adam Sandler,Comedy,Frank Coraci,Touchstone Pictures,November,162991646,218033186.35181418
9005,1965,1.041331,60000000,128038368,A Perfect Murder,107,1998-06-04,158,6.3,1998,80261728.1446979,171276344.741779,Michael Douglas,Crime,Andrew Davis,Kopelson Entertainment,June,68038368,91014616.5970811
9006,473,1.011829,60000,3221152,Pi,84,1998-07-10,286,6.9,1998,80261.7281446979,4308920.4356125,Sean Gullette,Mystery,Darren Aronofsky,Truth and Soul Pictures Inc,July,3161152,4228658.707467802
9007,795,1.001818,55000000,198685114,City of Angels,114,1998-04-10,323,6.4,1998,73573250.7993064,265780176.771105,Nicolas Cage,Drama,Brad Silberling,Atlas Entertainment,April,143685114,192206925.9717986
9009,8741,0.992143,52000000,98126565,The Thin Red Line,170,1998-12-25,413,6.8,1998,69560164.3920715,131263461.396717,Sean Penn,Drama,Terrence Malick,Fox 2000 Pictures,December,46126565,61703297.0046455
9011,11551,0.968861,40000000,54682547,Small Soldiers,110,1998-07-10,271,6.1,1998,53507818.7631319,73148595.3595611,Gregory Smith,Comedy,Joe Dante,Universal Pictures,July,14682547,19640776.5964292
9012,3050,0.962802,71000000,294456605,Doctor Dolittle,85,1998-06-22,353,5.3,1998,94976378.3045592,393893266.348678,Eddie Murphy,Comedy,Betty Thomas,Twentieth Century Fox Film Corporation,June,223456605,298916888.04411876
9013,200,0.931643,70000000,118000000,Star Trek: Insurrection,103,1998-12-10,230,6.2,1998,93638682.8354809,157848065.351239,Patrick Stewart,Science Fiction,Jonathan Frakes,Paramount Pictures,December,48000000,64209382.5157581
9014,9489,0.922354,65000000,250821495,You've Got Mail,119,1998-12-17,498,6.2,1998,86950205.4900894,335522777.408945,Tom Hanks,Comedy,Nora Ephron,Warner Bros.,December,185821495,248572571.9188556
9015,11808,0.904602,60000000,102367405,U.S. Marshals,131,1998-03-05,194,6.1,1998,80261728.1446979,136936413.849803,Tommy Lee Jones,Thriller,Stuart Baird,Kopelson Entertainment,March,42367405,56674685.705105096
9016,4518,0.893937,30000000,82150642,Elizabeth,124,1998-09-13,173,6.8,1998,40130864.0723489,109892541.585273,Cate Blanchett,Drama,Shekhar Kapur,Channel Four Films,September,52150642,69761677.5129241
9017,1389,0.884735,48000000,77745568,Out of Sight,123,1998-06-26,181,6.3,1998,64209382.5157583,103999894.054518,George Clooney,Romance,Steven Soderbergh,Universal Pictures,June,29745568,39790511.5387597
9018,11003,0.878645,18000000,123306987,The Wedding Singer,95,1998-02-13,375,6.4,1998,24078518.4434093,164947197.815596,Adam Sandler,Romance,Frank Coraci,New Line Cinema,February,105306987,140868679.37218672
9020,9454,0.823963999999999,26000000,65705772,EverAfter,121,1998-07-31,224,6.8,1998,34780082.1960357,87894313.4966918,Drew Barrymore,Drama,Andy Tennant,Twentieth Century Fox Film Corporation,July,39705772,53114231.300656095
9021,10312,0.792566,50000000,202292902,Patch Adams,115,1998-12-25,483,6.9,1998,66884773.4539149,270606298.4321,Robin Williams,Comedy,Tom Shadyac,Universal Pictures,December,152292902,203721524.9781851
9023,9877,0.783938,14000000,72527595,Urban Legend,99,1998-09-25,144,5.4,1998,18727736.5670961,97019835.2146459,Alicia Witt,Horror,Jamie Blanks,Original Film,September,58527595,78292098.64754981
9025,10220,0.760447,12000000,22921898,Rounders,121,1998-09-11,213,6.6,1998,16052345.6289395,30662519.0972749,Matt Damon,Drama,John Dahl,Miramax Films,September,10921898,14610173.4683354
9027,9424,0.722411999999999,15000000,17507368,Disturbing Behavior,82,1998-07-24,45,5.6,1998,20065432.0361744,23419526.8490864,James Marsden,Horror,David Nutter,Village Roadshow Pictures,July,2507368,3354094.8129119985
9028,9447,0.718275,90000000,69131860,Babe: Pig in the City,92,1998-11-25,176,5.1,1998,120392592.217046,92477375.8909553,James Cromwell,Adventure,George Miller,Kennedy Miller Productions,November,-20868140,-27915216.326090693
9030,100,0.699006999999999,1350000,3897569,"Lock, Stock and Two Smoking Barrels",105,1998-03-05,1167,7.3,1998,1805888.8832557,5213760.39172004,Jason Flemyng,Comedy,Guy Ritchie,Handmade Films Ltd.,March,2547569,3407871.5084643397
9034,9429,0.669113,17000000,30331165,A Night at the Roxbury,81,1998-10-01,96,6.2,1998,22740822.974331,40573861.9923663,Will Ferrell,Comedy,John Fortenberry,Paramount Pictures,October,13331165,17833039.0180353
9035,547,0.653163,60000000,186883563,The Horse Whisperer,170,1998-05-14,164,7.0,1998,80261728.1446979,249993295.470309,Robert Redford,Drama,Robert Redford,Wildwood Enterprises,May,126883563,169731567.32561108
9038,11932,0.640933,25000000,50671850,Bride of Chucky,89,1998-10-16,162,5.4,1998,33442386.7269574,67783504.1548152,Ed Gale,Comedy,Ronny Yu,Midwinter Productions Inc.,October,25671850,34341117.4278578
9040,3682,0.616116,13000000,16757163,54,93,1998-08-28,71,5.5,1998,17390041.0980178,22415981.0197065,Ryan Phillippe,Music,Mark Christopher,Redeemable Features,August,3757163,5025939.921688698
9041,9410,0.607687,25000000,55494066,Great Expectations,111,1998-01-19,74,6.5,1998,33442386.7269574,74234160.6489321,Gwyneth Paltrow,Comedy,Alfonso CuarÃ³n,Twentieth Century Fox Film Corporation,January,30494066,40791773.9219747
9043,9882,0.577192,70000000,116672912,The Siege,116,1998-11-05,196,6.0,1998,93638682.8354809,156072825.746571,Denzel Washington,Drama,Edward Zwick,Twentieth Century Fox Film Corporation,November,46672912,62434142.911090106
9044,8688,0.576681999999999,73000000,103891409,Snake Eyes,98,1998-08-07,152,5.6,1998,97651769.2427158,138975067.09546,Nicolas Cage,Crime,Brian De Palma,Paramount Pictures,August,30891409,41323297.85274419
9047,10215,0.562005,6000000,58000000,Sliding Doors,99,1998-04-23,196,6.4,1998,8026172.81446979,77586337.2065413,Gwyneth Paltrow,Comedy,Peter Howitt,Paramount Pictures,April,52000000,69560164.39207152
9051,9320,0.539133,60000000,48522832,The Avengers,89,1998-08-13,121,4.6,1998,80261728.1446979,64908772.5132475,Ralph Fiennes,Thriller,Jeremiah S. Chechik,Jerry Weintraub Productions,August,-11477168,-15352955.631450407
9054,22796,0.53388,20000000,18253415,Simon Birch,114,1998-09-11,24,6.9,1998,26753909.3815659,24417510.5407058,Jim Carrey,Comedy,Mark Steven Johnson,Caravan Pictures,September,-1746585,-2336398.8408600986
9055,9448,0.521096,13000000,27007143,The Big Hit,91,1998-04-24,59,6.1,1998,17390041.0980178,36127332.8238497,Mark Wahlberg,Action,Kirk Wong,TriStar Pictures,April,14007143,18737291.7258319
9057,11568,0.497373,28000000,14051384,Blues Brothers 2000,123,1998-02-05,72,5.6,1998,37455473.1341923,18796472.7110793,Dan Aykroyd,Music,John Landis,Universal Pictures,February,-13948616,-18659000.423113003
9058,9469,0.496059,25000000,21567853,He Got Game,136,1998-05-01,79,6.6,1998,33442386.7269574,28851219.2358468,Denzel Washington,Drama,Spike Lee,40 Acres & A Mule Filmworks,May,-3432147,-4591167.4911106005
